SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,GAMES_PLAYED
22018,1610612737,ATL,Atlanta Hawks,0021800734,2019-01-26,ATL @ POR,L,241,111,42,92,0.457,12,33,0.364,15,20,0.75,9,27,36,24,9,7,10,27,-9.0,47
22018,1610612737,ATL,Atlanta Hawks,0021800748,2019-01-28,ATL @ LAC,W,239,123,44,87,0.506,10,34,0.294,25,29,0.862,15,29,44,28,7,6,17,25,5.0,48
22018,1610612737,ATL,Atlanta Hawks,0021800762,2019-01-30,ATL @ SAC,L,239,113,38,86,0.442,16,46,0.348,21,25,0.84,9,27,36,24,7,3,20,19,-22.0,49
22018,1610612737,ATL,Atlanta Hawks,0021800773,2019-02-01,ATL @ UTA,L,241,112,39,98,0.398,14,46,0.304,20,24,0.833,8,32,40,23,11,4,11,27,-16.0,50
22018,1610612737,ATL,Atlanta Hawks,0021800784,2019-02-02,ATL @ PHX,W,241,118,43,84,0.512,14,32,0.438,18,26,0.692,16,37,53,21,6,5,24,18,6.0,51
22018,1610612737,ATL,Atlanta Hawks,0021800791,2019-02-04,ATL @ WAS,W,240,137,46,91,0.505,20,40,0.5,25,29,0.862,14,36,50,29,7,2,12,22,8.0,52
22018,1610612737,ATL,Atlanta Hawks,0021800813,2019-02-07,ATL vs. TOR,L,239,101,36,80,0.45,16,35,0.457,13,25,0.52,8,34,42,25,5,3,17,25,-18.0,53
22018,1610612737,ATL,Atlanta Hawks,0021800827,2019-02-09,ATL vs. CHA,L,240,120,46,86,0.535,14,33,0.424,14,19,0.737,10,26,36,26,10,3,18,18,-9.0,54
22018,1610612737,ATL,Atlanta Hawks,0021800837,2019-02-10,ATL vs. ORL,L,239,108,37,80,0.463,13,32,0.406,21,25,0.84,5,28,33,27,5,6,11,21,-16.0,55
22018,1610612737,ATL,Atlanta Hawks,0021800848,2019-02-12,ATL vs. LAL,W,239,117,40,92,0.435,16,42,0.381,21,26,0.808,6,41,47,29,8,6,20,24,4.0,56
22018,1610612737,ATL,Atlanta Hawks,0021800865,2019-02-14,ATL vs. NYK,L,240,91,33,91,0.363,10,38,0.263,15,19,0.789,10,31,41,19,8,4,12,24,-15.0,57
22018,1610612737,ATL,Atlanta Hawks,0021800877,2019-02-22,ATL vs. DET,L,240,122,43,88,0.489,20,42,0.476,16,19,0.842,10,37,47,21,6,4,18,24,-3.0,58
22018,1610612737,ATL,Atlanta Hawks,0021800883,2019-02-23,ATL vs. PHX,W,241,120,38,92,0.413,12,33,0.364,32,38,0.842,12,38,50,22,8,9,13,22,8.0,59
22018,1610612737,ATL,Atlanta Hawks,0021800903,2019-02-25,ATL @ HOU,L,239,111,39,80,0.488,17,38,0.447,16,23,0.696,10,31,41,21,6,6,17,24,-8.0,60
22018,1610612737,ATL,Atlanta Hawks,0021800912,2019-02-27,ATL vs. MIN,W,263,131,46,108,0.426,12,29,0.414,27,32,0.844,18,47,65,32,1,6,12,25,8.0,61
22018,1610612737,ATL,Atlanta Hawks,0021800928,2019-03-01,ATL vs. CHI,L,341,161,61,123,0.496,22,60,0.367,17,25,0.68,9,50,59,33,11,8,20,34,-7.0,62
22018,1610612737,ATL,Atlanta Hawks,0021800946,2019-03-03,ATL @ CHI,W,239,123,42,89,0.472,21,42,0.5,18,28,0.643,11,35,46,30,10,5,13,18,5.0,63
22018,1610612737,ATL,Atlanta Hawks,0021800953,2019-03-04,ATL @ MIA,L,240,113,38,91,0.418,17,46,0.37,20,25,0.8,16,26,42,25,9,2,14,21,-1.0,64
22018,1610612737,ATL,Atlanta Hawks,0021800968,2019-03-06,ATL vs. SAS,L,240,104,36,92,0.391,13,43,0.302,19,24,0.792,11,36,47,21,8,2,14,18,-7.0,65
22018,1610612737,ATL,Atlanta Hawks,0021800987,2019-03-09,ATL vs. BKN,L,240,112,39,105,0.371,8,41,0.195,26,32,0.813,18,39,57,22,7,2,10,37,-2.0,66
22018,1610612737,ATL,Atlanta Hawks,0021800995,2019-03-10,ATL vs. NOP,W,239,128,48,98,0.49,17,37,0.459,15,18,0.833,10,46,56,30,4,5,9,12,12.0,67
22018,1610612737,ATL,Atlanta Hawks,0021801016,2019-03-13,ATL vs. MEM,W,239,132,52,103,0.505,17,45,0.378,11,14,0.786,15,36,51,35,9,9,11,26,21.0,68
22018,1610612737,ATL,Atlanta Hawks,0021801034,2019-03-16,ATL @ BOS,L,239,120,43,100,0.43,15,40,0.375,19,24,0.792,19,31,50,27,11,5,17,25,-9.0,69
22018,1610612737,ATL,Atlanta Hawks,0021801046,2019-03-17,ATL @ ORL,L,239,91,38,91,0.418,8,35,0.229,7,10,0.7,8,42,50,20,8,3,18,29,-10.0,70
22018,1610612737,ATL,Atlanta Hawks,0021801060,2019-03-19,ATL vs. HOU,L,241,105,39,84,0.464,15,40,0.375,12,15,0.8,8,37,45,30,6,1,19,23,-16.0,71
22018,1610612737,ATL,Atlanta Hawks,0021801076,2019-03-21,ATL vs. UTA,W,239,117,41,87,0.471,19,40,0.475,16,23,0.696,9,34,43,26,8,5,16,23,3.0,72
22018,1610612737,ATL,Atlanta Hawks,0021801088,2019-03-23,ATL vs. PHI,W,240,129,49,106,0.462,15,47,0.319,16,21,0.762,15,34,49,28,8,7,12,25,2.0,73
22018,1610612737,ATL,Atlanta Hawks,0021801113,2019-03-26,ATL @ NOP,W,239,130,44,97,0.454,19,51,0.373,23,26,0.885,9,32,41,30,13,4,16,26,10.0,74
22018,1610612737,ATL,Atlanta Hawks,0021801131,2019-03-29,ATL vs. POR,L,239,98,38,94,0.404,9,38,0.237,13,14,0.929,8,33,41,20,5,7,10,22,-20.0,75
22018,1610612737,ATL,Atlanta Hawks,0021801145,2019-03-31,ATL vs. MIL,W,265,136,52,118,0.441,22,61,0.361,10,17,0.588,15,43,58,36,10,10,9,13,1.0,76
22018,1610612737,ATL,Atlanta Hawks,0021801162,2019-04-02,ATL @ SAS,L,240,111,43,94,0.457,12,34,0.353,13,20,0.65,11,32,43,26,13,2,11,18,-6.0,77
22018,1610612737,ATL,Atlanta Hawks,0021801168,2019-04-03,ATL vs. PHI,W,240,130,48,92,0.522,12,36,0.333,22,28,0.786,11,33,44,29,7,7,11,26,8.0,78
22018,1610612737,ATL,Atlanta Hawks,0021801181,2019-04-05,ATL @ ORL,L,240,113,41,94,0.436,10,39,0.256,21,31,0.677,10,28,38,21,16,4,14,21,-36.0,79
22018,1610612737,ATL,Atlanta Hawks,0021801202,2019-04-07,ATL @ MIL,L,240,107,40,100,0.4,17,45,0.378,10,19,0.526,9,39,48,25,2,3,11,28,-8.0,80
22018,1610612737,ATL,Atlanta Hawks,0021801220,2019-04-10,ATL vs. IND,L,240,134,43,103,0.417,17,41,0.415,31,38,0.816,22,39,61,29,5,7,17,25,-1.0,81
